ax: 0.545044 | ay: -0.887314 | az: -0.492523
ax: 0.179428 | ay: 0.0163727 | az: 0.00796509
ax: 0.295807 | ay: -0.243103 | az: 0.0137787
ax: 0.462311 | ay: -0.233978 | az: -0.0905457
ax: 0.598389 | ay: -0.303848 | az: 0.0391998
ax: 0.661514 | ay: -0.325195 | az: -0.177094
ax: 0.949051 | ay: -0.261276 | az: -0.521194
ax: 1.03804 | ay: -0.444656 | az: -0.944351
ax: 1.05257 | ay: -1.71619 | az: -1.79955
ax: 1.06056 | ay: -0.963089 | az: -0.161118
ax: 0.959686 | ay: -1.41185 | az: -1.09193
ax: -0.36409 | ay: -0.302094 | az: -0.961075
ax: -0.00892639 | ay: 0.749298 | az: -0.207916
ax: 0.0168762 | ay: 0.358612 | az: 0.227783
ax: -0.648132 | ay: -0.816208 | az: -0.330826
ax: -0.892044 | ay: -0.663086 | az: -0.452744
ax: -0.757935 | ay: -0.6521 | az: -0.132812
ax: -0.705948 | ay: -0.290131 | az: -0.124832
ax: -0.642776 | ay: -0.372589 | az: 0.0222626
ax: -0.594864 | ay: -0.220428 | az: 0.127106
ax: -0.478027 | ay: -0.138138 | az: 0.151428
ax: -0.335358 | ay: -0.119598 | az: 0.169556
ax: -0.0623627 | ay: 0.000991821 | az: 0.161514
ax: 0.467606 | ay: 0.0619507 | az: 0.246704
ax: 1.15648 | ay: 0.611557 | az: 0.548889
ax: 1.2365 | ay: 1.353 | az: 0.679657
ax: 1.31517 | ay: 2.17915 | az: 0.669052
ax: 1.36842 | ay: 2.5921 | az: 1.04546
ax: 0.897598 | ay: 2.60254 | az: 1.68042
ax: 0.829941 | ay: 2.58044 | az: 1.33997
ax: 0.482513 | ay: 1.62662 | az: 0.919479
ax: 0.915344 | ay: -1.48541 | az: 0.16893
ax: 1.00584 | ay: 1.51787 | az: 0.973389
ax: 0.691879 | ay: 0.785049 | az: 0.184204
ax: 0.0624847 | ay: 1.74825 | az: 0.291702
ax: 0.305862 | ay: 0.653214 | az: 0.318329
ax: 0.052475 | ay: 0.751404 | az: 0.209839
ax: 0.179611 | ay: 0.522125 | az: 0.103653
ax: -0.000534058 | ay: 0.0753479 | az: 0.0792847
ax: 0.0663605 | ay: 0.0810852 | az: 0.0449982
18: [20200927205827.983]
> sum ax: 13.2936 | sum ay: 11.1482 | sum az: 3.8703
>> avg ax: 0.265871 | avg ay: 0.222964 | avg az: 0.077406
>>> vx: 2.60554 | vy: 2.18505 | vz: 0.758579
>>> sx: 1.03737 | sy: 0.0177636 | sz: -0.26479
>>> a: 0.355517
>>> v: 3.48406
>>> s: 1.07078

ax: 0.0311737 | ay: 0.123596 | az: -0.0637207
ax: -0.0590973 | ay: 0.18956 | az: 0.0641632
ax: -0.0357208 | ay: 0.298462 | az: 0.00358582
ax: -0.00183105 | ay: 0.125229 | az: -0.00642395
ax: 0.000396729 | ay: 0.132111 | az: 0.0306091
ax: 0.052063 | ay: 0.0897522 | az: 0.0763855
ax: 0.0460968 | ay: 0.0599976 | az: 0.0599823
ax: 0.0346527 | ay: 0.090332 | az: -0.0426178
ax: 0.0597382 | ay: 0.0665131 | az: -0.0105286
ax: 0.164139 | ay: 0.0225067 | az: 0.0205078
ax: 0.187988 | ay: -0.109772 | az: 0.0768585
ax: 0.353088 | ay: -0.286423 | az: 0.0388489
ax: 0.521194 | ay: -0.273361 | az: 0.0175323
ax: 0.626831 | ay: -0.29274 | az: 0.0797729
ax: 0.673798 | ay: -0.283218 | az: -0.21286
ax: 0.987747 | ay: -0.310486 | az: -0.526459
ax: 1.03737 | ay: -0.498077 | az: -0.897156
ax: 1.05064 | ay: -1.64766 | az: -1.70671
ax: 1.06856 | ay: -1.00117 | az: -0.547119
ax: 0.964066 | ay: -1.34709 | az: -1.4137
ax: -0.466812 | ay: -0.0098114 | az: -0.873886
ax: 1.13528 | ay: 0.975891 | az: 0.438568
ax: -0.440704 | ay: -0.0739746 | az: 0.25145
ax: -0.638641 | ay: -0.842911 | az: -0.448029
ax: -0.826935 | ay: -0.611984 | az: -0.527344
ax: -0.775406 | ay: -0.799835 | az: -0.210449
ax: -0.738419 | ay: -0.435043 | az: -0.221558
ax: -0.64476 | ay: -0.218384 | az: -0.100952
ax: -0.586548 | ay: -0.124023 | az: 0.0283966
ax: -0.399261 | ay: -0.171188 | az: 0.115936
ax: -0.205429 | ay: -0.142044 | az: 0.136765
ax: 0.12677 | ay: -0.131577 | az: 0.209549
ax: 0.804184 | ay: 0.128937 | az: 0.28949
ax: 1.16382 | ay: 0.689774 | az: 0.46994
ax: 1.24028 | ay: 1.62927 | az: 0.662689
ax: 1.30896 | ay: 2.51894 | az: 0.865463
ax: 1.16499 | ay: 2.55478 | az: 1.3457
ax: 0.872726 | ay: 2.55792 | az: 1.91731
ax: 1.31964 | ay: 2.15416 | az: 0.980255
ax: 0.299561 | ay: 1.06862 | az: -0.0868835
ax: 0.472733 | ay: -1.55426 | az: 0.317352
ax: 0.93425 | ay: 1.67656 | az: 1.25027
ax: 0.848618 | ay: 0.808914 | az: -0.131287
ax: 0.539749 | ay: 1.44478 | az: 0.753738
ax: -0.0505371 | ay: 0.223663 | az: 0.416794
ax: 0.0572357 | ay: 0.82515 | az: -0.0795288
ax: 0.10881 | ay: 0.101578 | az: 0.108765
ax: 0.0758057 | ay: 0.0654144 | az: 0.0413208
ax: 0.100677 | ay: 0.0901184 | az: 0.144318
ax: -0.0116577 | ay: 0.144638 | az: 0.0333862
19: [20200927205828.982]
> sum ax: 14.5519 | sum ay: 9.69212 | sum az: 3.1385
>> avg ax: 0.291038 | avg ay: 0.193842 | avg az: 0.0627701
>>> vx: 2.85217 | vy: 1.89966 | vz: 0.615147
>>> sx: 1.2038 | sy: 0.00109695 | sz: -0.323622
>>> a: 0.355272
>>> v: 3.48166
>>> s: 1.24654

ax: -0.0331421 | ay: 0.285721 | az: -0.11879
ax: -0.0595398 | ay: 0.0951691 | az: -0.0682526
ax: -0.0162354 | ay: 0.164261 | az: 0.0458679
ax: 0.0450287 | ay: 0.00415039 | az: 0.0888672
ax: 0.0421143 | ay: 0.0318756 | az: 0.0928192
ax: 0.0289307 | ay: 0.08992 | az: 0.0532227
ax: 0.0350647 | ay: 0.056427 | az: 0.0177612
ax: 0.125549 | ay: 0.0590363 | az: 0.0362396
ax: 0.171112 | ay: -0.0977325 | az: 0.140457
ax: 0.22052 | ay: -0.242035 | az: 0.118805
ax: 0.386017 | ay: -0.29921 | az: -0.021698
ax: 0.521591 | ay: -0.208069 | az: -0.104721
ax: 0.601486 | ay: -0.283035 | az: -0.0590363
ax: 0.615692 | ay: -0.341965 | az: -0.255005
ax: 0.900528 | ay: -0.247406 | az: -0.360031
ax: 1.04483 | ay: -0.813095 | az: -0.696838
ax: 1.05852 | ay: -1.89523 | az: -1.22081
ax: 1.07857 | ay: -1.04897 | az: -0.876328
ax: 0.991882 | ay: -1.13657 | az: -1.09935
ax: -0.413193 | ay: -0.311478 | az: -1.0459
ax: 1.1447 | ay: 0.579727 | az: -0.0559692
ax: -0.557678 | ay: 0.243713 | az: 0.130615
ax: -0.560852 | ay: -0.780075 | az: -0.502411
ax: -0.808426 | ay: -0.649643 | az: -0.429825
ax: -0.759903 | ay: -0.610992 | az: -0.249329
ax: -0.773132 | ay: -0.369019 | az: -0.199234
ax: -0.67749 | ay: -0.230286 | az: -0.156982
ax: -0.594055 | ay: -0.154739 | az: -0.073349
ax: -0.410095 | ay: -0.150711 | az: -0.0135498
ax: -0.23642 | ay: -0.108261 | az: -0.0124664
ax: 0.11644 | ay: -0.151337 | az: 0.0637054
ax: 0.762772 | ay: 0.00808716 | az: 0.196213
ax: 1.15331 | ay: 0.499008 | az: 0.62178
ax: 1.22807 | ay: 1.31963 | az: 0.728165
ax: 1.29768 | ay: 2.41238 | az: 0.734192
ax: 1.11777 | ay: 2.5201 | az: 1.19667
ax: 0.854126 | ay: 2.52087 | az: 1.74596
ax: 0.815323 | ay: 2.23044 | az: 1.15701
ax: 0.818604 | ay: 1.39645 | az: 1.23651
ax: 0.913773 | ay: -1.60014 | az: -0.436859
ax: 0.863373 | ay: 0.538101 | az: 1.04196
ax: 0.853836 | ay: 1.99002 | az: 0.557678
ax: 0.306641 | ay: 1.22144 | az: 0.140732
ax: 0.19751 | ay: 0.458496 | az: 0.816757
ax: 0.0559082 | ay: 1.14769 | az: 0.0496979
ax: 0.163528 | ay: 0.481079 | az: 0.235764
ax: 0.0422363 | ay: -0.190216 | az: 0.13858
ax: 0.0566406 | ay: 0.00971985 | az: 0.0440674
ax: 0.0210266 | ay: 0.111023 | az: -0.0985413
ax: -0.00138855 | ay: 0.127289 | az: 0.106613
20: [20200927205829.984]
> sum ax: 14.7491 | sum ay: 8.68161 | sum az: 3.38144
>> avg ax: 0.294983 | avg ay: 0.173632 | avg az: 0.0676288
>>> vx: 2.89083 | vy: 1.7016 | vz: 0.662762
>>> sx: 1.26161 | sy: -0.170688 | sz: -0.329436
>>> a: 0.348908
>>> v: 3.4193
>>> s: 1.31504

