steps: 650
ax: 0.0908051 | ay: -0.256516 | az: -0.00933838
ax: 0.018158 | ay: 0.0866394 | az: 0.0348969
ax: -0.0550537 | ay: 0.0447083 | az: -0.0453339
ax: -0.00431824 | ay: 0.0070343 | az: 0.0136108
ax: 0.00619507 | ay: -0.0311737 | az: -0.132874
ax: 0.0290222 | ay: 0.0386505 | az: -0.124771
ax: 0.0284119 | ay: 0.144974 | az: -0.0138397
ax: 0.0463104 | ay: 0.134415 | az: 0.0509796
ax: -0.0254364 | ay: -0.022171 | az: 0.0776672
ax: -0.0348511 | ay: -0.0456085 | az: 0.0131989
ax: -0.036972 | ay: -0.0194397 | az: 0.00273132
ax: -0.0366364 | ay: 0.0213013 | az: 0.0796051
ax: -0.0561066 | ay: -0.0328064 | az: 0.0457764
ax: -0.0718994 | ay: -0.0043335 | az: -0.0107269
ax: -0.118011 | ay: -0.0213013 | az: -0.0173645
ax: -0.0957184 | ay: 0.0761108 | az: -0.0114746
ax: -0.195892 | ay: 0.166061 | az: 0.107452
ax: -0.26799 | ay: 0.215729 | az: 0.0455322
ax: -0.358185 | ay: 0.209366 | az: 0.00160217
ax: -0.455704 | ay: 0.233887 | az: 0.0863037
ax: -0.461136 | ay: 0.335083 | az: -0.0127258
ax: -0.765427 | ay: 0.28952 | az: -0.185547
ax: -1.07539 | ay: 0.615356 | az: -0.52623
ax: -1.09082 | ay: 2.01202 | az: -0.77121
ax: -1.10875 | ay: 1.32922 | az: 0.156525
ax: -0.888504 | ay: 0.603333 | az: -0.458511
ax: -0.762497 | ay: 1.04196 | az: -1.03337
ax: 0.601395 | ay: 0.759506 | az: -0.522873
ax: 0.035553 | ay: -0.324326 | az: -0.248398
ax: 0.458557 | ay: -0.438354 | az: -0.270081
ax: 0.684677 | ay: 0.53801 | az: 0.037323
ax: 0.818008 | ay: 0.829361 | az: -0.0972748
ax: 0.818222 | ay: 0.893234 | az: -0.0530701
ax: 0.837097 | ay: 0.789673 | az: -0.120132
ax: 0.780869 | ay: 0.635254 | az: -0.0599365
ax: 0.688644 | ay: 0.417358 | az: -0.0618896
ax: 0.625397 | ay: 0.209579 | az: -0.096756
ax: 0.558731 | ay: 0.0807343 | az: -0.117859
ax: 0.467529 | ay: 0.0185547 | az: -0.135727
ax: 0.232361 | ay: -0.202728 | az: -0.191544
ax: -0.134415 | ay: -0.458359 | az: -0.200333
ax: -0.570267 | ay: -0.740799 | az: -0.189606
ax: -1.08403 | ay: -1.12125 | az: -0.102158
ax: -1.12971 | ay: -2.09807 | az: 0.0195923
ax: -1.16791 | ay: -2.39481 | az: -0.00462341
ax: -1.09473 | ay: -2.47781 | az: -0.0657654
ax: -0.936127 | ay: -2.33472 | az: 0.942139
ax: -0.755676 | ay: -1.58543 | az: 1.04974
ax: -0.676544 | ay: 1.60536 | az: 0.413422
ax: -0.632126 | ay: -0.263184 | az: 0.749115
ax: -0.607635 | ay: -0.865295 | az: 0.0264587
time: 18
[20210805064608.488]
> sum ax: -9.01933 | sum ay: -1.09996 | sum az: -1.92833
>> avg ax: -0.180387 | avg ay: -0.0219992 | avg az: -0.0385666
>>> vx: -0.883895 | vy: -0.107796 | vz: -0.188976
>>> sx: -0.282344 | sy: 0.41147 | sz: -0.200353
>>> a: 0.185771
>>> v: 0.910276
>>> s: 0.537742

steps: 667
ax: -0.0302429 | ay: -0.113831 | az: -0.288925
ax: -0.30246 | ay: -1.02441 | az: -0.775269
ax: -0.114426 | ay: -0.504593 | az: 0.424545
ax: -0.222565 | ay: -0.491837 | az: 0.103928
ax: -0.0328522 | ay: 0.0292664 | az: 0.11026
ax: 0.00157166 | ay: 0.0253296 | az: 0.156448
ax: -0.0801849 | ay: 0.321228 | az: 0.00509644
ax: 0.0536652 | ay: 0.00602722 | az: 0.00209045
ax: 0.0298004 | ay: -0.093338 | az: -0.240585
ax: 0.0332336 | ay: 0.0635376 | az: -0.143036
ax: -0.0105896 | ay: 0.200119 | az: 0.0993652
ax: -0.0300293 | ay: 0.198639 | az: 0.175186
ax: -0.0496674 | ay: 0.0374756 | az: 0.0346069
ax: -0.034256 | ay: 0.0093689 | az: -0.0777893
ax: -0.0363159 | ay: 0.0856018 | az: 0.0572357
ax: -0.0728302 | ay: 0.0377655 | az: 0.0305023
ax: -0.0874481 | ay: 0.010025 | az: 0.0749664
ax: -0.125458 | ay: 0.0751495 | az: -0.0301514
ax: -0.138077 | ay: 0.16124 | az: 0.0565186
ax: -0.140762 | ay: 0.110825 | az: 0.0907135
ax: -0.228485 | ay: 0.252747 | az: 0.0978851
ax: -0.32074 | ay: 0.23288 | az: -0.0760345
ax: -0.412613 | ay: 0.309708 | az: 0.0296783
ax: -0.511597 | ay: 0.35437 | az: 0.088501
ax: -0.596909 | ay: 0.375122 | az: -0.061554
ax: -1.08632 | ay: 0.436447 | az: -0.268219
ax: -1.10513 | ay: 1.65971 | az: -0.697433
ax: -1.12389 | ay: 1.44493 | az: 0.206924
ax: -1.10779 | ay: 1.08388 | az: -0.440262
ax: -0.92308 | ay: 0.69072 | az: -0.665421
ax: 0.225021 | ay: 1.129 | az: -0.486923
ax: 0.521591 | ay: -0.658066 | az: -0.373688
ax: 0.339569 | ay: -0.691498 | az: -0.184341
ax: 0.378372 | ay: 0.277908 | az: 0.159195
ax: 0.922104 | ay: 0.860413 | az: -0.0177002
ax: 0.780655 | ay: 0.964233 | az: -0.131531
ax: 0.80397 | ay: 0.892731 | az: -0.0179901
ax: 0.794403 | ay: 0.710907 | az: 0.0249939
ax: 0.708572 | ay: 0.495377 | az: 0.0496826
ax: 0.678772 | ay: 0.398651 | az: 0.0134277
ax: 0.573914 | ay: 0.202057 | az: -0.00190735
ax: 0.523376 | ay: 0.169617 | az: 0.063858
ax: 0.303101 | ay: 0.110611 | az: 0.113724
ax: -0.0318909 | ay: -0.312561 | az: 0.217697
ax: -0.445114 | ay: -0.454147 | az: 0.133255
ax: -1.06792 | ay: -0.815475 | az: 0.155426
ax: -1.11583 | ay: -1.60341 | az: 0.133102
ax: -1.15973 | ay: -2.36748 | az: -0.0191193
ax: -1.19089 | ay: -2.51439 | az: -0.250427
ax: -1.08426 | ay: -2.51666 | az: 0.891037
time: 19
[20210805064609.485]
> sum ax: -7.34865 | sum ay: 0.261917 | sum az: -1.44846
>> avg ax: -0.146973 | avg ay: 0.00523834 | avg az: -0.0289691
>>> vx: -0.720168 | vy: 0.0256679 | vz: -0.141949
>>> sx: -0.2998 | sy: 0.288851 | sz: -0.128613
>>> a: 0.149892
>>> v: 0.734472
>>> s: 0.435725

steps: 668
ax: -0.79805 | ay: -1.54703 | az: 0.425476
ax: -0.423691 | ay: 1.56238 | az: -0.656067
ax: -0.378799 | ay: -0.262344 | az: 0.845001
ax: -0.652527 | ay: -0.741257 | az: -0.104889
ax: -0.14447 | ay: -0.183853 | az: 0.0721436
ax: -0.0771332 | ay: -0.897675 | az: -0.479126
ax: -0.284653 | ay: -0.639771 | az: 0.149078
ax: -0.0711212 | ay: -0.357529 | az: 0.17955
ax: -0.139862 | ay: -0.228653 | az: 0.0533447
ax: -0.00462341 | ay: 0.117645 | az: 0.00115967
ax: -0.0644226 | ay: 0.184341 | az: 0.0235748
ax: 0.0191956 | ay: 0.0477448 | az: -0.038269
ax: -0.0113831 | ay: -0.0735779 | az: -0.133148
ax: 0.0179291 | ay: 0.0025177 | az: -0.102646
ax: -0.00434875 | ay: 0.135803 | az: 0.0601349
ax: -0.0141907 | ay: 0.157043 | az: 0.113525
ax: -0.0145264 | ay: -0.00376892 | az: 0.0127716
ax: -0.00715637 | ay: 0.0145721 | az: -0.0794983
ax: -0.0246582 | ay: 0.0356903 | az: -0.00566101
ax: -0.0206146 | ay: 0.100891 | az: 0.0780182
ax: -0.0544739 | ay: 0.0187073 | az: 0.0401459
ax: -0.0823059 | ay: 0.0590363 | az: -0.00460815
ax: -0.131653 | ay: 0.0408325 | az: -0.0852509
ax: -0.140869 | ay: 0.162949 | az: 0.0789948
ax: -0.149658 | ay: 0.165009 | az: 0.0839844
ax: -0.282135 | ay: 0.231384 | az: 0.033371
ax: -0.32074 | ay: 0.220459 | az: -0.0249786
ax: -0.406906 | ay: 0.305771 | az: 0.0838776
ax: -0.433136 | ay: 0.334564 | az: -0.111694
ax: -0.760742 | ay: 0.280228 | az: -0.247314
ax: -1.08383 | ay: 0.548019 | az: -0.44899
ax: -1.09993 | ay: 2.06848 | az: -0.811127
ax: -1.10324 | ay: 0.947906 | az: 0.112106
ax: -0.918915 | ay: 0.966354 | az: -0.51033
ax: -0.548538 | ay: 0.674667 | az: -0.735306
ax: 0.605927 | ay: 0.792252 | az: -0.288605
ax: 0.129486 | ay: -0.379593 | az: -0.346634
ax: 0.187378 | ay: -0.354935 | az: 0.00653076
ax: 0.581406 | ay: 0.639313 | az: 0.121109
ax: 0.738113 | ay: 1.0587 | az: 0.000411987
ax: 0.725845 | ay: 0.960342 | az: -0.00816345
ax: 0.738998 | ay: 0.717789 | az: 0.0840759
ax: 0.72345 | ay: 0.359833 | az: 0.0100555
ax: 0.701508 | ay: 0.156158 | az: -0.0970306
ax: 0.676544 | ay: 0.141022 | az: -0.0729675
ax: 0.623215 | ay: 0.11734 | az: -0.0405426
ax: 0.451248 | ay: -0.0152435 | az: -0.0193329
ax: 0.201401 | ay: -0.117401 | az: 0.00631714
ax: -0.115372 | ay: -0.323959 | az: 0.0306702
ax: -0.705246 | ay: -0.760818 | az: -0.0175934
time: 20
[20210805064610.488]
> sum ax: -4.35228 | sum ay: 7.43834 | sum az: -2.76434
>> avg ax: -0.0870456 | avg ay: 0.148767 | avg az: -0.0552869
>>> vx: -0.426523 | vy: 0.728957 | vz: -0.270906
>>> sx: -0.462256 | sy: 0.107964 | sz: -0.0659664
>>> a: 0.181011
>>> v: 0.886956
>>> s: 0.479259

ax: -1.10178 | ay: -1.12964 | az: -0.0220947
ax: -1.15375 | ay: -2.08789 | az: 0.022049
ax: -1.19737 | ay: -2.35849 | az: -0.0102386
ax: -1.09315 | ay: -2.55409 | az: 0.0641785
ax: -1.2225 | ay: -2.54247 | az: 0.277695
ax: -0.586777 | ay: -1.61581 | az: 0.281021
ax: -0.460754 | ay: 1.53885 | az: 0.0471039
ax: -0.456711 | ay: 0.437653 | az: 0.839966
ax: -0.824203 | ay: -1.01553 | az: 0.0377502
ax: -0.00865173 | ay: -0.423843 | az: -0.540802
ax: -0.445801 | ay: -1.10329 | az: -0.346466
ax: -0.0879822 | ay: -0.501694 | az: 0.244797
ax: -0.0796814 | ay: -0.51413 | az: 0.0286102
ax: -0.00616455 | ay: -0.0458679 | az: -0.058197
ax: -0.0243683 | ay: 0.0359955 | az: 0.116653
ax: -0.104813 | ay: 0.127899 | az: -0.094223
ax: 0.0170593 | ay: 0.0484314 | az: 0.104355
ax: -0.0127716 | ay: -0.175537 | az: -0.256119
ax: 0.061264 | ay: 0.109879 | az: -0.0444183
ax: -0.000686646 | ay: 0.0503387 | az: 0.073288
ax: -0.0154419 | ay: 0.0388641 | az: 0.132111
ax: -0.0138702 | ay: -0.0219727 | az: 0.0117188
ax: -0.0195618 | ay: -0.0040741 | az: -0.0366821
ax: -0.0223236 | ay: 0.0710144 | az: 0.0221863
ax: -0.0555573 | ay: 0.0370331 | az: 0.0491333
ax: -0.0589447 | ay: -0.0202179 | az: 0.0497437
ax: -0.125183 | ay: -0.0147552 | az: 0.00164795
ax: -0.128143 | ay: 0.0263367 | az: -0.0259857
ax: -0.139343 | ay: 0.0507202 | az: 0.00811768
ax: -0.154083 | ay: 0.161163 | az: 0.0757446
ax: -0.2173 | ay: 0.152481 | az: 0.00994873
ax: -0.311981 | ay: 0.175873 | az: -0.0572052
ax: -0.430084 | ay: 0.288757 | az: 0.135788
ax: -0.436493 | ay: 0.32486 | az: 0.0202637
ax: -0.645935 | ay: 0.312042 | az: -0.20517
ax: -1.07204 | ay: 0.418396 | az: -0.382904
ax: -1.08752 | ay: 1.78789 | az: -0.906097
ax: -1.08917 | ay: 1.01826 | az: 0.181107
ax: -0.954712 | ay: 0.93924 | az: -0.619965
ax: -0.73114 | ay: 0.644379 | az: -0.700668
ax: 0.345657 | ay: 1.02762 | az: -0.440506
ax: 0.457916 | ay: -0.809784 | az: -0.423691
ax: 0.46582 | ay: -0.66391 | az: -0.26387
ax: 0.411865 | ay: 0.252686 | az: 0.136017
ax: 0.922897 | ay: 0.718765 | az: -0.035614
ax: 0.783646 | ay: 0.835571 | az: -0.130997
ax: 0.830521 | ay: 0.815262 | az: 0.0195618
ax: 0.827148 | ay: 0.590164 | az: -0.0279083
ax: 0.760498 | ay: 0.34491 | az: -0.0165558
ax: 0.694031 | ay: 0.209702 | az: -0.0249329
time: 21
[20210805064611.488]
> sum ax: -9.99843 | sum ay: -4.01196 | sum az: -2.68076
>> avg ax: -0.199969 | avg ay: -0.0802393 | avg az: -0.0536151
>>> vx: -0.979846 | vy: -0.393172 | vz: -0.262714
>>> sx: -0.962801 | sy: -1.03296 | sz: 0.00331136
>>> a: 0.222037
>>> v: 1.08798
>>> s: 1.41209

steps: 669
ax: 0.589645 | ay: 0.077179 | az: 0.0196686
ax: 0.510529 | ay: 0.0448303 | az: 0.028595
ax: 0.281128 | ay: 0.0379181 | az: 0.0722198
ax: -0.0921173 | ay: -0.281723 | az: 0.111206
ax: -0.576324 | ay: -0.54216 | az: 0.0379639
ax: -1.09923 | ay: -0.849655 | az: 0.0988159
ax: -1.15349 | ay: -1.82738 | az: 0.155365
ax: -1.19881 | ay: -2.51996 | az: 0.158554
ax: -1.00247 | ay: -2.55167 | az: -0.0809021
ax: -1.23235 | ay: -2.54793 | az: 0.290955
ax: -0.667709 | ay: -1.83363 | az: 0.658859
ax: -0.301407 | ay: 1.53568 | az: 0.0808563
ax: -0.335281 | ay: 0.280228 | az: 0.554581
ax: -0.779282 | ay: -1.04788 | az: 0.00160217
ax: -0.28923 | ay: -0.579239 | az: -0.168716
ax: -0.360947 | ay: -0.794983 | az: -0.167374
ax: -0.1147 | ay: -0.503586 | az: 0.195114
ax: -0.0453491 | ay: -0.353699 | az: 0.0814972
ax: -0.0793915 | ay: 0.00761414 | az: 0.0756378
ax: -0.013443 | ay: -0.025177 | az: 0.0496674
ax: -0.00549316 | ay: -0.0211945 | az: -0.0638885
ax: -0.0569305 | ay: -0.0837402 | az: 0.0563507
ax: -0.00248718 | ay: -0.191986 | az: -0.200119
ax: 0.0133972 | ay: -0.00909424 | az: 0.0135345
ax: -0.0358276 | ay: 0.103912 | az: 0.0967255
ax: -0.00283813 | ay: 0.0421753 | az: 0.113525
ax: 0.00175476 | ay: 0.0120697 | az: -0.0305328
ax: 0.00764465 | ay: 0.0289459 | az: -0.0473938
ax: -0.0410309 | ay: 0.0459137 | az: -0.00558472
ax: -0.0320892 | ay: -0.0424347 | az: 0.0530243
ax: -0.062561 | ay: -0.0547638 | az: 0.0802002
ax: -0.0770569 | ay: -0.0400238 | az: 0.039978
ax: -0.103256 | ay: 0.0268707 | az: 0.00837708
ax: -0.158066 | ay: 0.101807 | az: -0.0210876
ax: -0.155136 | ay: 0.146454 | az: 0.0596771
ax: -0.310028 | ay: 0.186081 | az: 0.00965881
ax: -0.35968 | ay: 0.179428 | az: 0.0126343
ax: -0.463593 | ay: 0.209091 | az: 0.184418
ax: -0.466949 | ay: 0.325592 | az: 0.0842438
ax: -0.740799 | ay: 0.262421 | az: -0.125
ax: -1.06409 | ay: 0.690475 | az: -0.56189
ax: -1.07571 | ay: 2.05511 | az: -0.842438
ax: -1.07851 | ay: 1.03601 | az: 0.0156555
ax: -0.779419 | ay: 0.383072 | az: -0.438751
ax: -0.726974 | ay: 0.840134 | az: -0.919205
ax: 0.46077 | ay: 0.808655 | az: -0.554565
ax: 0.340836 | ay: -0.487183 | az: -0.220596
ax: 0.559906 | ay: -0.529755 | az: -0.427765
ax: 0.565689 | ay: 0.35318 | az: 0.0834808
ax: 0.893936 | ay: 0.690277 | az: -0.0236664
time: 22
[20210805064612.498]
> sum ax: -12.9148 | sum ay: -7.20772 | sum az: -1.31683
>> avg ax: -0.258296 | avg ay: -0.144154 | avg az: -0.0263367
>>> vx: -1.26565 | vy: -0.706357 | vz: -0.12905
>>> sx: -0.770614 | sy: -1.04183 | sz: 0.136137
>>> a: 0.29697
>>> v: 1.45515
>>> s: 1.30299

steps: 670
ax: 0.790253 | ay: 0.759827 | az: 0.00268555
ax: 0.845673 | ay: 0.722336 | az: -0.0370331
ax: 0.787292 | ay: 0.561142 | az: -0.0210571
ax: 0.710388 | ay: 0.353897 | az: 0.00868225
ax: 0.654526 | ay: 0.195862 | az: 0.00952148
ax: 0.551682 | ay: 0.0447693 | az: 0.0381622
ax: 0.477768 | ay: 0.0506287 | az: 0.0666504
ax: 0.236588 | ay: 0.0179596 | az: 0.0380402
ax: -0.113449 | ay: -0.327606 | az: 0.0997314
ax: -0.612228 | ay: -0.649719 | az: 0.0114288
ax: -1.10793 | ay: -0.96582 | az: 0.0183716
ax: -1.16487 | ay: -1.77376 | az: 0.165176
ax: -1.21362 | ay: -2.40378 | az: -0.0415649
ax: -1.21944 | ay: -2.59126 | az: -0.27063
ax: -0.902283 | ay: -2.58734 | az: 0.617416
ax: -0.842865 | ay: -1.09503 | az: 0.507721
ax: -0.14061 | ay: 1.49194 | az: -0.542435
ax: -0.28746 | ay: 0.474274 | az: 0.628708
ax: -0.739899 | ay: -0.953415 | az: 0.314453
ax: -0.39296 | ay: -0.452148 | az: -0.148956
ax: -0.322876 | ay: -0.872925 | az: -0.288544
ax: -0.193558 | ay: -0.658188 | az: 0.0289917
ax: 0.0423279 | ay: -0.304321 | az: 0.114944
ax: -0.144653 | ay: -0.204941 | az: -0.033783
ax: 0.00886536 | ay: 0.112152 | az: 0.0750427
ax: -0.0907135 | ay: -0.0541534 | az: -0.0277405
ax: -0.0271454 | ay: -0.111694 | az: 0.0361328
ax: -0.0176086 | ay: -0.149231 | az: -0.158585
ax: 0.00401306 | ay: -0.0458679 | az: -0.100983
ax: 0.0283051 | ay: 0.0754089 | az: 0.0413055
ax: 0.0223846 | ay: 0.12886 | az: 0.100983
ax: 0.0157623 | ay: -0.0225677 | az: 0.0455017
ax: -0.0106659 | ay: -0.0459137 | az: -0.00735474
ax: -0.0285187 | ay: -0.0412903 | az: 0.0457764
ax: -0.0670013 | ay: -0.127869 | az: 0.0908813
ax: -0.0344696 | ay: -0.0722351 | az: 0.0882263
ax: -0.0384674 | ay: -0.0290833 | az: 0.0376129
ax: -0.103714 | ay: -0.0207214 | az: -0.0135193
ax: -0.074234 | ay: 0.0171356 | az: 0.00735474
ax: -0.125626 | ay: 0.10614 | az: 0.0678101
ax: -0.229813 | ay: 0.130295 | az: 0.0303802
ax: -0.27861 | ay: 0.127533 | az: -0.0250549
ax: -0.353012 | ay: 0.144943 | az: 0.0582275
ax: -0.399475 | ay: 0.165817 | az: 0.0713501
ax: -0.51886 | ay: 0.21727 | az: -0.0540161
ax: -1.00314 | ay: 0.169586 | az: -0.0400543
ax: -1.07097 | ay: 1.0703 | az: -0.8078
ax: -1.08403 | ay: 1.82991 | az: -0.510895
ax: -1.10309 | ay: 1.14471 | az: 0.00604248
ax: -0.75206 | ay: 0.403931 | az: -0.357269
time: 23
[20210805064613.478]
> sum ax: -11.6341 | sum ay: -6.04425 | sum az: -0.0139618
>> avg ax: -0.232682 | avg ay: -0.120885 | avg az: -0.000279236
>>> vx: -1.14014 | vy: -0.592337 | vz: -0.00136824
>>> sx: -0.274123 | sy: -0.705209 | sz: 0.0920123
>>> a: 0.26221
>>> v: 1.28483
>>> s: 0.762187

steps: 671
ax: -0.771133 | ay: 0.955902 | az: -0.564545
ax: 0.553925 | ay: 0.986954 | az: -0.502563
ax: 0.368759 | ay: -0.318741 | az: -0.377197
ax: 0.594131 | ay: -0.713623 | az: -0.44519
ax: 0.441116 | ay: 0.312744 | az: 0.258438
ax: 0.986435 | ay: 0.639221 | az: -0.04776
ax: 0.791336 | ay: 0.876602 | az: -0.110962
ax: 0.873566 | ay: 0.844086 | az: -0.0885315
ax: 0.805801 | ay: 0.687668 | az: -0.04245
ax: 0.680038 | ay: 0.436951 | az: 0.0172119
ax: 0.621674 | ay: 0.232727 | az: -0.0224609
ax: 0.485916 | ay: 0.0339813 | az: -0.0102997
ax: 0.410019 | ay: 0.0182495 | az: 0.0214996
ax: 0.164017 | ay: -0.116486 | az: -0.0432281
ax: -0.247513 | ay: -0.307129 | az: -0.0254517
ax: -0.81958 | ay: -0.658646 | az: -0.0436096
ax: -1.11592 | ay: -1.16631 | az: -0.180649
ax: -1.17215 | ay: -2.15933 | az: -0.106949
ax: -1.21626 | ay: -2.44466 | az: -0.0133514
ax: -1.13461 | ay: -2.56152 | az: 0.283844
ax: -0.905518 | ay: -2.54002 | az: 0.933762
ax: -0.403412 | ay: -0.260651 | az: -0.191498
ax: -0.677109 | ay: 1.53271 | az: 0.392273
ax: -0.667007 | ay: -0.763138 | az: 0.701111
ax: -0.55864 | ay: -0.743439 | az: -0.143677
ax: -0.352646 | ay: -0.632248 | az: 0.0212708
ax: -0.143265 | ay: -0.695587 | az: -0.133957
ax: -0.0697937 | ay: -0.434723 | az: 0.232819
ax: -0.0654755 | ay: -0.227173 | az: -0.0600433
ax: -0.0661163 | ay: -0.00909424 | az: -0.0804291
ax: 0.00956726 | ay: 0.0507507 | az: 0.124374
ax: -0.0605164 | ay: 0.0360718 | az: -0.0128326
ax: -0.0222778 | ay: -0.0283813 | az: -0.0796967
ax: 0.000930786 | ay: 0.0389099 | az: -0.143417
ax: -0.000198364 | ay: 0.0603638 | az: -0.0170593
ax: 0.00164795 | ay: 0.123337 | az: 0.0933533
ax: -0.00672913 | ay: 0.0608368 | az: 0.0862732
ax: -0.0109863 | ay: -0.0313721 | az: -0.0173492
ax: -0.00752258 | ay: -0.0272369 | az: -0.0460205
ax: -0.00863647 | ay: -0.0214996 | az: 0.0596924
ax: -0.00836182 | ay: 0.00511169 | az: 0.0705566
ax: -0.0406342 | ay: 0.00309753 | az: 0.0822296
ax: -0.0828247 | ay: 0.0416718 | az: 0.0331573
ax: -0.123398 | ay: 0.0228271 | az: -0.0032196
ax: -0.0641937 | ay: 0.0576324 | az: 0.0681
ax: -0.202316 | ay: 0.174744 | az: 0.015625
ax: -0.3284 | ay: 0.143066 | az: -0.0414124
ax: -0.36731 | ay: 0.169571 | az: 0.0290222
ax: -0.434341 | ay: 0.283218 | az: 0.233932
ax: -0.453476 | ay: 0.314301 | az: -0.021347
time: 24
[20210805064614.482]
> sum ax: -4.8194 | sum ay: -7.7177 | sum az: 0.141388
>> avg ax: -0.0963879 | avg ay: -0.154354 | avg az: 0.00282776
>>> vx: -0.472301 | vy: -0.756334 | vz: 0.013856
>>> sx: -0.011263 | sy: -0.399201 | sz: -0.090762
>>> a: 0.181999
>>> v: 0.891797
>>> s: 0.409544

steps: 672
ax: -0.750397 | ay: 0.315186 | az: -0.200592
ax: -1.06198 | ay: 0.50502 | az: -0.529785
ax: -1.07504 | ay: 1.66409 | az: -1.07841
ax: -1.09036 | ay: 1.15547 | az: 0.105331
ax: -0.713165 | ay: 0.844833 | az: -0.458282
ax: -0.744049 | ay: 0.635284 | az: -0.641129
ax: 0.157867 | ay: 0.887772 | az: -0.49588
ax: 0.698532 | ay: -0.157776 | az: -0.13504
ax: 0.179123 | ay: -0.551285 | az: -0.220795
ax: 0.220627 | ay: 0.0895233 | az: 0.297958
ax: 0.843979 | ay: 0.652908 | az: 0.0554352
ax: 0.867813 | ay: 0.86351 | az: -0.135651
ax: 0.784164 | ay: 0.885834 | az: -0.0451813
ax: 0.801956 | ay: 0.75325 | az: -0.019104
ax: 0.712158 | ay: 0.355743 | az: -0.02742
ax: 0.650604 | ay: 0.199127 | az: -0.041214
ax: 0.531281 | ay: 0.0542297 | az: -0.0675812
ax: 0.41539 | ay: 0.0210876 | az: -0.0313263
ax: 0.207092 | ay: -0.0429993 | az: 0.00369263
ax: -0.164429 | ay: -0.151367 | az: 0.0265198
ax: -0.667297 | ay: -0.466217 | az: 0.0530396
ax: -1.10321 | ay: -0.91098 | az: 0.0847015
ax: -1.15634 | ay: -1.7637 | az: 0.143494
ax: -1.20116 | ay: -2.23668 | az: 0.161041
ax: -1.0766 | ay: -2.55093 | az: -0.053833
ax: -0.994644 | ay: -2.54591 | az: 0.417679
ax: -0.833038 | ay: -1.44662 | az: 0.50145
ax: -0.604233 | ay: 1.5302 | az: 0.100433
ax: -0.671341 | ay: -0.526459 | az: 0.598694
ax: -0.655853 | ay: -1.06992 | az: -0.187088
ax: -0.269501 | ay: -0.456161 | az: -0.0621948
ax: -0.11438 | ay: -0.543152 | az: -0.198746
ax: -0.070282 | ay: -0.493271 | az: 0.104034
ax: 0.0338287 | ay: -0.224762 | az: 0.0628662
ax: -0.0755768 | ay: -0.096817 | az: 0.00411987
ax: -0.0295563 | ay: 0.0537262 | az: 0.0787354
ax: -0.0997314 | ay: 0.0437317 | az: 0.0370331
ax: 0.00390625 | ay: -0.0161438 | az: 0.0158234
ax: -0.0305939 | ay: 0.0287781 | az: -0.171188
ax: 0.0115051 | ay: 0.0519104 | az: -0.100876
ax: 0.0063324 | ay: 0.0582275 | az: 0.00924683
ax: -0.0154877 | ay: 0.0450287 | az: 0.124893
ax: -0.052475 | ay: -0.0371704 | az: 0.110458
ax: -0.00521851 | ay: -0.0104218 | az: -0.00215149
ax: -0.0173187 | ay: -0.000869751 | az: -0.0289764
ax: -0.0214539 | ay: -0.00411987 | az: 0.0424042
ax: -0.0233002 | ay: -0.00788879 | az: 0.0703583
ax: -0.0635986 | ay: 0.0123596 | az: 0.0372467
ax: -0.108826 | ay: 0.012146 | az: -0.00656128
ax: -0.110077 | ay: 0.015686 | az: -0.0352478
time: 25
[20210805064615.483]
> sum ax: -8.54436 | sum ay: -4.57697 | sum az: -1.72757
>> avg ax: -0.170887 | avg ay: -0.0915393 | avg az: -0.0345514
>>> vx: -0.837347 | vy: -0.448543 | vz: -0.169302
>>> sx: -0.472979 | sy: 0.093785 | sz: -0.24205
>>> a: 0.196915
>>> v: 0.964885
>>> s: 0.53953

steps: 673
ax: -0.197479 | ay: 0.188049 | az: 0.0829773
ax: -0.299866 | ay: 0.147278 | az: 0.0341339
ax: -0.410675 | ay: 0.280685 | az: 0.0723572
ax: -0.530136 | ay: 0.262772 | az: 0.153946
ax: -0.526993 | ay: 0.337891 | az: -0.000396729
ax: -0.879593 | ay: 0.33287 | az: -0.194809
ax: -1.06732 | ay: 0.708755 | az: -0.518875
ax: -1.08223 | ay: 1.93289 | az: -1.12141
ax: -1.08717 | ay: 0.928497 | az: 0.131012
ax: -0.83017 | ay: 0.770462 | az: -0.673386
ax: -0.543732 | ay: 0.797089 | az: -0.890381
ax: 0.720612 | ay: 0.88829 | az: -0.385757
ax: 0.267044 | ay: -0.276337 | az: -0.397293
ax: 0.28688 | ay: -0.432068 | az: -0.14299
ax: 0.668671 | ay: 0.511902 | az: 0.064682
ax: 0.90451 | ay: 0.76619 | az: -0.10788
ax: 0.814102 | ay: 0.842697 | az: -0.0832062
ax: 0.844711 | ay: 0.76474 | az: -0.0335083
ax: 0.766342 | ay: 0.451767 | az: 0.0239105
ax: 0.664001 | ay: 0.203796 | az: 0.0301819
ax: 0.614777 | ay: 0.125427 | az: 0.0327759
ax: 0.497238 | ay: 0.0887451 | az: 0.0341339
ax: 0.338699 | ay: 0.102112 | az: 0.129547
ax: 0.0365601 | ay: 0.0806122 | az: 0.175751
ax: -0.487274 | ay: -0.332382 | az: 0.0431824
ax: -0.942657 | ay: -0.500183 | az: 0.109177
ax: -1.13618 | ay: -1.08704 | az: 0.122864
ax: -1.1947 | ay: -2.1572 | az: 0.0437012
