ax: 0.378418 | ay: -0.216614 | az: -0.119705
ax: 0.869858 | ay: 2.6317 | az: 1.15796
ax: 1.34276 | ay: 2.5072 | az: 0.444122
ax: 0.696335 | ay: -1.48872 | az: -0.16011
ax: 0.592819 | ay: -1.24892 | az: 0.872208
ax: 0.935715 | ay: 1.78084 | az: 1.10783
ax: 0.182037 | ay: 1.77699 | az: -0.0847778
ax: 0.934647 | ay: 1.34729 | az: 0.165009
ax: -0.106369 | ay: 0.642654 | az: 0.37822
ax: 0.176285 | ay: 1.02716 | az: -0.0631866
ax: 0.0324097 | ay: 0.211853 | az: 0.149704
ax: 0.133652 | ay: 0.24855 | az: 0.214142
ax: 0.109512 | ay: 0.0588379 | az: 0.133469
ax: 0.00012207 | ay: 0.187912 | az: -0.0309906
ax: -0.0228729 | ay: 0.198898 | az: -0.0622559
ax: -0.0609283 | ay: 0.301254 | az: -0.313095
ax: -0.0349884 | ay: 0.219208 | az: -0.068573
ax: 0.0368958 | ay: 0.0240936 | az: 0.0717773
ax: 0.0713043 | ay: -0.0554199 | az: 0.141235
ax: 0.076355 | ay: 0.0632324 | az: 0.096405
ax: 0.11438 | ay: 0.197281 | az: 0.074646
ax: 0.185394 | ay: 0.171753 | az: -0.0107574
ax: 0.200043 | ay: 0.0378418 | az: -0.0220337
ax: 0.397766 | ay: -0.270981 | az: 0.0692596
ax: 0.583191 | ay: -0.277405 | az: 0.0258636
ax: 0.639908 | ay: -0.29805 | az: 0.0202942
ax: 0.715576 | ay: -0.337173 | az: -0.253052
ax: 0.945099 | ay: -0.273407 | az: -0.60463
ax: 1.04051 | ay: -0.596115 | az: -1.09116
ax: 1.05544 | ay: -1.91182 | az: -1.46564
ax: 1.06622 | ay: -0.759766 | az: -0.685577
ax: 0.903687 | ay: -1.58792 | az: -1.18024
ax: -0.484207 | ay: 0.0503387 | az: -0.803253
ax: -1.44832 | ay: 1.51558 | az: -0.425888
ax: 0.17392 | ay: -0.540924 | az: -0.0150452
18: [20200927205210.386]
> sum ax: 12.6436 | sum ay: 12.677 | sum az: 0.314255
>> avg ax: 0.252873 | avg ay: 0.25354 | avg az: 0.0062851
>>> vx: 2.47815 | vy: 2.48469 | vz: 0.061594
>>> sx: 0.823474 | sy: 1.99081 | sz: 0.697603
>>> a: 0.358143
>>> v: 3.5098
>>> s: 2.26453

